book,release,institution_id,class_id,student_id,response,construct,chapter_number,EOC,n_possible,n_correct,n_attempt
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Expectancy,6,0.673076923,104,70,139
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Expectancy,7,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,3,Expectancy,8,NA,0,0,1
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Expectancy,9,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,10,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Intrinsic Value,2,0.695652174,115,80,249
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,3,0.644859813,107,69,160
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,4,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,5,0.623376623,77,48,135
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Intrinsic Value,6,0.673076923,104,70,139
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,7,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,4,Intrinsic Value,8,NA,0,0,1
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,9,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,10,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Utility Value,2,0.695652174,115,80,249
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,3,0.644859813,107,69,160
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,4,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,5,0.623376623,77,48,135
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,5,Utility Value,6,0.673076923,104,70,139
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,7,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,4,Utility Value,8,NA,0,0,1
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,9,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Cost,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Utility Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Expectancy,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,04157183-8665-400a-925d-3bbb70ffe45e,afcb6b4e-a0c0-46ce-b38c-c96329c91471,c985759c-1ed2-4964-8c29-e17a0844e44a,NA,Intrinsic Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,10,0.644067797,59,38,67
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,11,0.706666667,75,53,87
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,12,0.6,75,45,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,2,0.827160494,81,67,111
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,3,Cost,3,0.785714286,98,77,126
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,3,Cost,4,0.684684685,112,76,177
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,3,Cost,5,0.803278689,61,49,86
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,6,0.8125,96,78,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,7,0.737704918,61,45,64
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,2,Cost,8,0.791666667,72,57,84
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,3,Cost,9,0.744897959,98,73,122
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,10,0.644067797,59,38,67
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,11,0.706666667,75,53,87
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Expectancy,12,0.6,75,45,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Expectancy,2,0.827160494,81,67,111
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,3,0.785714286,98,77,126
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,4,0.684684685,112,76,177
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,4,Expectancy,5,0.803278689,61,49,86
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Expectancy,6,0.8125,96,78,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Expectancy,7,0.737704918,61,45,64
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Expectancy,8,0.791666667,72,57,84
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Expectancy,9,0.744897959,98,73,122
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,10,0.644067797,59,38,67
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,11,0.706666667,75,53,87
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,12,0.6,75,45,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,2,0.827160494,81,67,111
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,3,0.785714286,98,77,126
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,4,0.684684685,112,76,177
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,5,0.803278689,61,49,86
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,6,0.8125,96,78,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,7,0.737704918,61,45,64
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Intrinsic Value,8,0.791666667,72,57,84
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Intrinsic Value,9,0.744897959,98,73,122
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,10,0.644067797,59,38,67
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,11,0.706666667,75,53,87
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,12,0.6,75,45,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Utility Value,2,0.827160494,81,67,111
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,3,0.785714286,98,77,126
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,4,0.684684685,112,76,177
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,5,0.803278689,61,49,86
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Utility Value,6,0.8125,96,78,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,7,0.737704918,61,45,64
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,6,Utility Value,8,0.791666667,72,57,84
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,5,Utility Value,9,0.744897959,98,73,122
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,NA,Cost,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,NA,Utility Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,NA,Expectancy,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,0556b794-cd80-4af6-8cfa-8055462c215a,NA,Intrinsic Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,10,0.662162162,74,49,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,11,0.679487179,78,53,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,12,0.6125,80,49,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Cost,2,0.95,80,76,109
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Cost,3,0.788461538,104,82,139
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,4,0.697183099,143,99,292
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,5,0.774193548,62,48,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,6,0.726415094,106,77,155
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,7,0.6125,80,49,151
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,6,Cost,8,0.719512195,82,59,117
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,5,Cost,9,0.714285714,112,80,196
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Expectancy,10,0.662162162,74,49,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Expectancy,11,0.679487179,78,53,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Expectancy,12,0.6125,80,49,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Expectancy,2,0.95,80,76,109
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Expectancy,3,0.788461538,104,82,139
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,5,Expectancy,4,0.697183099,143,99,292
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Expectancy,5,0.774193548,62,48,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Expectancy,6,0.726415094,106,77,155
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,2,Expectancy,7,0.6125,80,49,151
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,2,Expectancy,8,0.719512195,82,59,117
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Expectancy,9,0.714285714,112,80,196
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,2,Intrinsic Value,10,0.662162162,74,49,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,11,0.679487179,78,53,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,2,Intrinsic Value,12,0.6125,80,49,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Intrinsic Value,2,0.95,80,76,109
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,3,0.788461538,104,82,139
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,5,Intrinsic Value,4,0.697183099,143,99,292
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,5,0.774193548,62,48,88
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,6,0.726415094,106,77,155
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,7,0.6125,80,49,151
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Intrinsic Value,8,0.719512195,82,59,117
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Intrinsic Value,9,0.714285714,112,80,196
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Utility Value,10,0.662162162,74,49,120
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,3,Utility Value,11,0.679487179,78,53,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Utility Value,12,0.6125,80,49,99
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,1,Utility Value,2,0.95,80,76,109
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,4,Utility Value,3,0.788461538,104,82,139
College / Statistics and Data Science (ABC),v4.3,292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,062f021e-8297-41e6-a8fe-54a382ab7404,5,Utility Value,4,0.697183099,143,99,292
